File ID,Script Content,Defect Label,Dataset Name
1454,class vmwaretools    config     vmwaretools    params    deploy_files   file     vmwaretools    working_dir   ensure     directory   owner     root    group     root    mode     0700         ,0,1
1455,class       osnailyfacter    vmware    compute_vmware      class       osnailyfacter    upgrade    restart_services     ,1,2
1456,class cdh    hive    metastore    mysql    jar   package   hive        class   cdh    hive    metastore    mysql    jar        defined   package   libmysql java          package   libmysql java    ensure     installed        file    usr lib hive lib libmysql java jar    ensure     link    target      usr share java mysql jar    require     package   libmysql java         ,0,3
1457,define ssh    user_privkey     home     username     group     key       key_name     title file          home     ssh      key_name      ensure     file   mode     filemode   0600     owner       username   group       group   content       key   show_diff     false      ,0,1
1458,class role    titleblacklist   mediawiki    extension   titleblacklist    settings       wgtitleblacklistloghits     true   wgtitleblacklistsources         type     localpage    src     mediawiki   titleblacklist          type     url    src     https                 mediawiki    import    text   vagrantroletitleblacklist    source     puppet      ,1,3
1459,class l23network     ensure_package   present      use_lnx   true     use_ovs   false     use_dpdk   false     install_ovs   undef     install_brtool   undef     install_dpdk   undef     modprobe_bridge   undef     install_bondtool   undef     modprobe_bonding   undef     install_vlantool   undef     modprobe_8021q   undef     install_ethtool   undef     ovs_module_name        l23network    params    ovs_kern_module_name     ovs_datapath_package_name        l23network    params    ovs_datapath_package_name     ovs_common_package_name        l23network    params    ovs_common_package_name     disable_hotplug   true     network_manager   false     dpdk_options           inherits    l23network    params   class       l23network        ensure_package       ensure_package   use_ovs       use_ovs   use_lnx       use_lnx   use_dpdk       use_dpdk   install_ovs     pick     install_ovs     use_ovs     install_brtool     pick     install_brtool     use_lnx     install_dpdk     pick     install_dpdk     use_dpdk     modprobe_bridge     pick     modprobe_bridge     use_lnx     install_bondtool     pick     install_bondtool     use_lnx     modprobe_bonding     pick     modprobe_bonding     use_lnx     install_vlantool     pick     install_vlantool     use_lnx     modprobe_8021q     pick     modprobe_8021q     use_lnx     install_ethtool     pick     install_ethtool     use_lnx     ovs_module_name       ovs_module_name   ovs_datapath_package_name       ovs_datapath_package_name   ovs_common_package_name       ovs_common_package_name   dpdk_options       dpdk_options          l23network    params    interfaces_file     defined   file        l23network    params    interfaces_file       file        l23network    params    interfaces_file   ensure     present   source     puppet       file     title         l23network    params    interfaces_file         file     title         l23network    params    interfaces_dir         defined   file        l23network    params    interfaces_dir       file        l23network    params    interfaces_dir   ensure     directory   owner     root    mode     0755          anchor   l23network    init      anchor   l23network        init        file     title         l23network    params    interfaces_dir     anchor   l23network        init        file     title         l23network    params    interfaces_file          l23_os            redhat centos oraclelinux       class       l23network        centos_upndown_scripts          anchor   l23network    init    anchor     title    l23network        centos_upndown_scripts          anchor   l23network    init      ensure_packages        l23network    params    extra_tools   anchor   l23network        init        anchor   l23network    init    anchor   l23network    init          network_manager        l23network    params    network_manager_name     undef   package        l23network    params    network_manager_name   ensure     purged      package        l23network    params    network_manager_name       anchor   l23network    init           l23_os            redhat7 centos7 oraclelinux7    service        l23network    params    network_manager_name   ensure     stopped           l23network    params    network_manager_name     undef   package        l23network    params    network_manager_name       service        l23network    params    network_manager_name     service        l23network    params    network_manager_name       anchor   l23network    init          disable_hotplug   disable_hotplug   global    ensure     present      anchor   l23network        init        disable_hotplug   global    disable_hotplug   global        anchor   l23network    init    enable_hotplug   global    ensure     present      disable_hotplug   global        enable_hotplug   global    disable_hotplug   global        l23_stored_config        l2_port            enable_hotplug   global    l2_bridge            enable_hotplug   global    l2_bond            enable_hotplug   global    l3_ifconfig            enable_hotplug   global    l23_stored_config            enable_hotplug   global    l3_route            enable_hotplug   global       ,1,2
1460,class cdh    hadoop     namenode_hosts     dfs_name_dir     cluster_name        cdh    hadoop    defaults    cluster_name     journalnode_hosts        cdh    hadoop    defaults    journalnode_hosts     dfs_journalnode_edits_dir        cdh    hadoop    defaults    dfs_journalnode_edits_dir     datanode_mounts        cdh    hadoop    defaults    datanode_mounts     dfs_data_path        cdh    hadoop    defaults    dfs_data_path     resourcemanager_hosts     namenode_hosts     zookeeper_hosts        cdh    hadoop    defaults    zookeeper_hosts     yarn_local_path        cdh    hadoop    defaults    yarn_local_path     yarn_logs_path        cdh    hadoop    defaults    yarn_logs_path     dfs_block_size        cdh    hadoop    defaults    dfs_block_size     enable_jmxremote        cdh    hadoop    defaults    enable_jmxremote     webhdfs_enabled        cdh    hadoop    defaults    webhdfs_enabled     httpfs_enabled        cdh    hadoop    defaults    httpfs_enabled     io_file_buffer_size        cdh    hadoop    defaults    io_file_buffer_size     mapreduce_system_dir        cdh    hadoop    defaults    mapreduce_system_dir     mapreduce_map_tasks_maximum        cdh    hadoop    defaults    mapreduce_map_tasks_maximum     mapreduce_reduce_tasks_maximum        cdh    hadoop    defaults    mapreduce_reduce_tasks_maximum     mapreduce_job_reuse_jvm_num_tasks        cdh    hadoop    defaults    mapreduce_job_reuse_jvm_num_tasks     mapreduce_reduce_shuffle_parallelcopies        cdh    hadoop    defaults    mapreduce_reduce_shuffle_parallelcopies     mapreduce_map_memory_mb        cdh    hadoop    defaults    mapreduce_map_memory_mb     mapreduce_reduce_memory_mb        cdh    hadoop    defaults    mapreduce_reduce_memory_mb     yarn_app_mapreduce_am_resource_mb        cdh    hadoop    defaults    yarn_app_mapreduce_am_resource_mb     yarn_app_mapreduce_am_command_opts        cdh    hadoop    defaults    yarn_app_mapreduce_am_command_opts     yarn_app_mapreduce_am_job_client_port_range        cdh    hadoop    defaults    yarn_app_mapreduce_am_job_client_port_range     mapreduce_task_io_sort_mb        cdh    hadoop    defaults    mapreduce_task_io_sort_mb     mapreduce_task_io_sort_factor        cdh    hadoop    defaults    mapreduce_task_io_sort_factor     mapreduce_map_java_opts        cdh    hadoop    defaults    mapreduce_map_java_opts     mapreduce_reduce_java_opts        cdh    hadoop    defaults    mapreduce_reduce_java_opts     mapreduce_shuffle_port        cdh    hadoop    defaults    mapreduce_shuffle_port     mapreduce_intermediate_compression        cdh    hadoop    defaults    mapreduce_intermediate_compression     mapreduce_intermediate_compression_codec        cdh    hadoop    defaults    mapreduce_intermediate_compression_codec     mapreduce_output_compression        cdh    hadoop    defaults    mapreduce_output_compession     mapreduce_output_compression_codec        cdh    hadoop    defaults    mapreduce_output_compession_codec     mapreduce_output_compression_type        cdh    hadoop    defaults    mapreduce_output_compression_type     yarn_nodemanager_resource_memory_mb        cdh    hadoop    defaults    yarn_nodemanager_resource_memory_mb     yarn_nodemanager_resource_cpu_vcores        cdh    hadoop    defaults    yarn_nodemanager_resource_cpu_vcores     yarn_log_aggregation_retain_seconds        cdh    hadoop    defaults    yarn_log_aggregation_retain_seconds     yarn_log_aggregation_retain_check_interval_seconds        cdh    hadoop    defaults    yarn_log_aggregation_retain_check_interval_seconds     yarn_scheduler_minimum_allocation_mb        cdh    hadoop    defaults    yarn_scheduler_minimum_allocation_mb     yarn_scheduler_maximum_allocation_mb        cdh    hadoop    defaults    yarn_scheduler_maximum_allocation_mb     yarn_scheduler_minimum_allocation_vcores        cdh    hadoop    defaults    yarn_scheduler_minimum_allocation_vcores     yarn_scheduler_maximum_allocation_vcores        cdh    hadoop    defaults    yarn_scheduler_maximum_allocation_vcores     hadoop_heapsize        cdh    hadoop    defaults    hadoop_heapsize     hadoop_namenode_opts        cdh    hadoop    defaults    hadoop_namenode_opts     yarn_heapsize        cdh    hadoop    defaults    yarn_heapsize     dfs_datanode_hdfs_blocks_metadata_enabled        cdh    hadoop    defaults    dfs_datanode_hdfs_blocks_metadata_enabled     ganglia_hosts        cdh    hadoop    defaults    ganglia_hosts     net_topology_script_template        cdh    hadoop    defaults    net_topology_script_template     gelf_logging_enabled        cdh    hadoop    defaults    gelf_logging_enabled     gelf_logging_host        cdh    hadoop    defaults    gelf_logging_host     gelf_logging_port        cdh    hadoop    defaults    gelf_logging_port     fair_scheduler_template        cdh    hadoop    defaults    fair_scheduler_template     yarn_site_extra_properties        cdh    hadoop    defaults    yarn_site_extra_properties     inherits cdh    hadoop    defaults     dfs_name_dir_main   inline_template              dfs_name_dir class    array       dfs_name_dir          dfs_name_dir          config_directory       etc hadoop conf      cluster_name      ha_enabled     journalnode_hosts     undef     false   default     true       nameservice_id     ha_enabled     true       cluster_name   default     undef       primary_namenode_host     namenode_hosts        primary_namenode_id   inline_template            primary_namenode_host                           ha_enabled size     resourcemanager_hosts        zookeeper_hosts     yarn_ha_enabled   true   yarn_cluster_id     cluster_name   else     yarn_ha_enabled   false   yarn_cluster_id   undef     primary_resourcemanager_host     resourcemanager_hosts      package   hadoop client    ensure     installed   file     config_directory   ensure     directory    require     package   hadoop client        cdh    alternative   hadoop conf    link      etc hadoop conf    path       config_directory       net_topology_script_ensure     net_topology_script_template     undef     absent    default     present        net_topology_script_path          config_directory    net topology   file     net_topology_script_path   ensure       net_topology_script_ensure   mode     0755          net_topology_script_ensure    present      file     net_topology_script_path     content     template     net_topology_script_template           fair_scheduler_enabled     fair_scheduler_template     undef     false   false     false   default     true       fair_scheduler_allocation_file_ensure     fair_scheduler_enabled     true     present    false     absent      file          config_directory    fair scheduler xml    ensure       fair_scheduler_allocation_file_ensure   content     template     fair_scheduler_template       file          config_directory    log4j properties    content     template   cdh hadoop log4j properties erb        file          config_directory    core site xml    content     template   cdh hadoop core site xml erb        file          config_directory    hdfs site xml    content     template   cdh hadoop hdfs site xml erb        file          config_directory    hadoop env     content     template   cdh hadoop hadoop env  erb        file          config_directory    mapred site xml    content     template   cdh hadoop mapred site xml erb        file          config_directory    yarn site xml    content     template   cdh hadoop yarn site xml erb        file          config_directory    yarn env     content     template   cdh hadoop yarn env  erb          hadoop_metrics2_ensure     ganglia_hosts     undef     absent    default     present      file          config_directory    hadoop metrics2 properties    ensure       hadoop_metrics2_ensure   content     template   cdh hadoop hadoop metrics2 properties erb            journalnode_hosts          fqdn      fqdn   journalnode_hosts          ipaddress      ipaddress   journalnode_hosts          ipaddress_eth1      ipaddress_eth1   journalnode_hosts         include cdh    hadoop    journalnode    ,1,3
1461,class swift    dispersion     auth_url   http     auth_user   dispersion      auth_tenant   services      auth_pass   dispersion_password      auth_version           endpoint_type   publicurl      swift_dir    etc swift      coverage        retries        concurrency        dump_json        include    swift    deps include    swift    params swift_dispersion_config            exec   swift dispersion populate    file    etc swift dispersion conf    ensure     file   owner     swift    group     swift      swift_dispersion_config   dispersion auth_url    value       auth_url   dispersion auth_user    value            auth_tenant         auth_user      dispersion auth_key    value       auth_pass   dispersion auth_version    value       auth_version   dispersion endpoint_type    value       endpoint_type   dispersion swift_dir    value       swift_dir   dispersion dispersion_coverage    value       coverage   dispersion retries    value       retries   dispersion concurrency    value       concurrency   dispersion dump_json    value       dump_json     exec   swift dispersion populate    path        bin     usr bin      subscribe     file    etc swift dispersion conf      timeout        onlyif        swift       auth_url       username     auth_user       project name     auth_tenant       password     auth_pass         auth_version   stat   grep account       unless        swift       auth_url       username     auth_user       project name     auth_tenant       password     auth_pass         auth_version   list   grep dispersion_    require     package   swiftclient         ,1,2
1462,class contrail    package     install     remove   undef     pip_install   undef       define contrail    package    exec_pip     path     exec      install pip package      name      path      usr local bin     usr bin    bin    command        pip install    upgrade     deps    index url       path         name    tar             install     package     install   ensure     present         pip_install     contrail    package    exec_pip     pip_install   path      opt contrail python_packages    require     package     install               remove     package     remove   ensure     purged        ,1,2
1463,class toplevel    slave        tps_ci inherits toplevel    slave        ,0,1
1464,class cluster    rabbitmq_fence     enabled   false       case      osfamily   redhat        packages     dbus    dbus python    pygobject2    python daemon      dbus_service_name   messagebus   service_name   rabbit fence   debian        packages     python gobject    python gobject     python dbus    python daemon      dbus_service_name   dbus   service_name   fuel rabbit fence   default     fail      unsupported osfamily          osfamily   operatingsystem            operatingsystem     module     module_name   support osfamily  redhat debian        file   owner     root    group     root      service   hasstatus     true   hasrestart     true     package     packages         service     dbus_service_name   ensure     running   enable     true         package   fuel rabbit fence          service   corosync notifyd    ensure     running   enable     true         file    etc rabbitmq node_name_prefix_for_messaging    ensure     file   mode     0644    content     hiera   node_name_prefix_for_messaging    messaging       notify     service   rabbit fence      require     package   fuel rabbit fence            service   rabbit fence    ensure       enabled     true     running   false     stopped     name       service_name   enable       enabled   require     package   rabbitmq server             osfamily    debian       operatingsystemrelease          exec   path        bin     usr bin          service   corosync notifyd        exec   enable_corosync_notifyd    command     sed    start  start yes   etc default corosync notifyd    unless     grep start yes  etc default corosync notifyd      exec   fix_corosync_notifyd_init_args    command     sed    daemon_args        daemon_args           etc init  corosync notifyd    onlyif     grep  daemon_args        etc init  corosync notifyd      exec   fix_corosync_notifyd_init_pidfile    command     sed     pidfile   var  run  corosync pid     etc init  corosync notifyd    onlyif     grep  pidfile  var run corosync pid    etc init  corosync notifyd         ,1,2
1465,class lma_collector    collectd    dbi   include lma_collector    params      osfamily    redhat    package   collectd dbi    ensure     present       package     lma_collector    params    collectd_dbi_package   ensure     present     collectd    plugin   dbi    require     package     lma_collector    params    collectd_dbi_package        ,0,2
1466,class role    confirmedit   require    role    mediawiki require_package   fonts dejavu    require_package   python imaging    require_package   wbritish small      font    usr share fonts truetype dejavu dejavusans ttf   wordlist    usr share dict words   output             mediawiki    dir    images temp captcha    key   foo mediawiki    extension   confirmedit    settings          wggrouppermissions      emailconfirmed         skipcaptcha      true         ceallowconfirmedemail   true            mediawiki    settings   confirmedit fancycaptcha    header     wfloadextension      confirmedit fancycaptcha        wmvactiveextensions          fancycaptcha       values       wgcaptchaclass     fancycaptcha    wgcaptchadirectory         images temp captcha    wgcaptchadirectorylevels        wgcaptchasecret       key       priority        require     mediawiki    extension   confirmedit      notify     exec   generate_captchas        file               mediawiki    dir    images temp      output     ensure     directory       exec   generate_captchas      require     git    clone   mediawiki core        exec   generate_captchas    command         usr bin python captcha     font      font      wordlist      wordlist      key      key      output      output      cwd               mediawiki    dir    extensions confirmedit    require       package   wbritish small      package   fonts dejavu          refreshonly     true      ,1,3
1467,notice   modular   ironic ironic conductor       network_scheme   hiera   network_scheme          prepare_network_config     network_scheme     baremetal_address   get_network_role_property   ironic baremetal    ipaddr      ironic_hash   hiera_hash   fuel plugin ironic            management_vip   hiera   management_vip      network_metadata   hiera_hash   network_metadata            baremetal_vip     network_metadata   vips      baremetal      ipaddr      database_vip   hiera   database_vip      management_vip     keystone_endpoint   hiera   keystone_endpoint      management_vip     neutron_endpoint   hiera   neutron_endpoint      management_vip     glance_api_servers   hiera   glance_api_servers           management_vip    9292      amqp_hosts   hiera   amqp_hosts      rabbit_hosts   split     amqp_hosts           debug   hiera   debug    false     verbose   hiera   verbose    true     use_syslog   hiera   use_syslog    true     syslog_log_facility_ironic   hiera   syslog_log_facility_ironic    log_user      rabbit_hash   hiera   rabbit_hash      rabbit_ha_queues   hiera   rabbit_ha_queues      ironic_tenant   pick     ironic_hash   tenant      services      ironic_user   pick     ironic_hash   user      ironic      ironic_user_password   pick     ironic_hash   password      ironic      ironic_swift_tempurl_key   pick     ironic_hash   password      ironic      db_host   pick     ironic_hash   db_host        database_vip     db_user   pick     ironic_hash   db_user      ironic      db_name   pick     ironic_hash   db_name      ironic      db_password   pick     ironic_hash   password      ironic      database_connection      mysql   include    rsyslog    params   tftp_root       var lib ironic tftpboot  class       ironic    verbose       verbose   debug       debug   enabled_drivers       fuel_ssh    fuel_ipmitool    fake      rabbit_hosts       rabbit_hosts   rabbit_port     5673   rabbit_userid       rabbit_hash   user      rabbit_password       rabbit_hash   password      amqp_durable_queues       rabbit_ha_queues   use_syslog       use_syslog   log_facility       syslog_log_facility_ironic   database_connection       database_connection   glance_api_servers       glance_api_servers     class       ironic    client      class       ironic    conductor      class       ironic    drivers    pxe    tftp_server       baremetal_address   tftp_root       tftp_root   tftp_master_path            tftp_root    master_images      ironic_config   neutron url    value        http   keystone_authtoken auth_uri    value        http   keystone_authtoken auth_host    value       keystone_endpoint   keystone_authtoken admin_tenant_name    value       ironic_tenant   keystone_authtoken admin_user    value       ironic_user   keystone_authtoken admin_password    value       ironic_user_password   secret     true   glance swift_temp_url_key    value       ironic_swift_tempurl_key   glance swift_endpoint_url    value        http   conductor api_url    value        http     file     tftp_root   ensure     directory   owner     ironic    group     ironic    mode     755   require     class   ironic        file        tftp_root pxelinux     ensure     present   source      usr lib syslinux pxelinux     require     package   syslinux        file          tftp_root    map file    content                          tftp_root            class       tftp    directory       tftp_root   options           map file     tftp_root    map file    inetd     false   require     file          tftp_root    map file        package   syslinux    ensure     present      package   ipmitool    ensure     present        class       ironic    conductor        file       etc ironic fuel_key    ensure     present   source      var lib astute ironic bootstrap rsa    owner     ironic    group     ironic    mode     600   require     class   ironic        file          rsyslog    params    rsyslog_d    server ironic conf    content     template      ironic  server ironic conf erb            service     rsyslog    params    service_name   ensure     running   enable     true    ,0,2
1468,class packages    openssl   case      operatingsystem   centos     case      operatingsystemrelease         package        openssl       openssl devel      ensure            el6_2               realize   packages    yumrepo   openssl      package        openssl       openssl devel      ensure            el6_5         default     warning      unrecognized centos version      operatingsystemrelease    package        openssl       openssl devel      ensure     present           darwin       ubuntu     realize   packages    aptrepo   openssl      case      operatingsystemrelease         package        openssl       libssl1         libssl dev      ensure         4ubuntu5               package        openssl       libssl1         libssl dev      ensure         1ubuntu2         default     warning      unrecognized ubuntu version      operatingsystemrelease    package        openssl       libssl1         libssl dev      ensure     present           default     fail      install      operatingsystem         ,1,1
1469,class packages    mysql   case      operatingsystem   centos     package      mysql    ensure     latest       ubuntu     package      mysql client    ensure     latest       default     fail      install      operatingsystem         ,0,1
1470,class packages    mozilla    gittool   case      operatingsystem   darwin   centos     file       usr local bin gittool     source        puppet   owner          users    root    username    group          users    root    group    mode     0755       windows       default     fail       know put gittool platform         ,0,1
1471,define swift    ring     ring_type     cfg_file     storage_dir     ring_port     file     cfg_file   ensure     present   group     www data    content     template   swift ring conf erb      mode     0644    notify     exec          ring_type    create_ring        exec          ring_type    create_ring    command        swift ring builder     ring_type    builder create       user     swift    cwd      etc swift    notify     exec          ring_type    add_ring      refreshonly     true   require     package   swift        exec          ring_type    add_ring    command        swift ring builder     ring_type    builder add  127          ring_port         user     swift    cwd      etc swift    notify     exec          ring_type    rebalance      refreshonly     true   require     package   swift        exec          ring_type    rebalance    command        swift ring builder     ring_type    builder rebalance    user     swift    cwd      etc swift    refreshonly     true   require     package   swift         ,1,3
1472,class ironic     enabled   true     package_ensure   present      debug   undef     my_ip        os_service_default     use_syslog   undef     use_stderr   undef     log_facility   undef     log_dir   undef     auth_strategy   keystone      control_exchange        os_service_default     rpc_response_timeout        os_service_default     default_transport_url        os_service_default     rpc_backend        os_service_default     rabbit_host        os_service_default     rabbit_hosts        os_service_default     rabbit_password        os_service_default     rabbit_port        os_service_default     rabbit_userid        os_service_default     rabbit_virtual_host        os_service_default     rabbit_use_ssl        os_service_default     rabbit_heartbeat_timeout_threshold        os_service_default     rabbit_heartbeat_rate        os_service_default     rabbit_ha_queues        os_service_default     kombu_ssl_ca_certs        os_service_default     kombu_ssl_certfile        os_service_default     kombu_ssl_keyfile        os_service_default     kombu_ssl_version        os_service_default     kombu_reconnect_delay        os_service_default     kombu_compression        os_service_default     amqp_durable_queues        os_service_default     amqp_server_request_prefix        os_service_default     amqp_broadcast_prefix        os_service_default     amqp_group_request_prefix        os_service_default     amqp_container_name        os_service_default     amqp_idle_timeout        os_service_default     amqp_trace        os_service_default     amqp_ssl_ca_file        os_service_default     amqp_ssl_cert_file        os_service_default     amqp_ssl_key_file        os_service_default     amqp_ssl_key_password        os_service_default     amqp_allow_insecure_clients        os_service_default     amqp_sasl_mechanisms        os_service_default     amqp_sasl_config_dir        os_service_default     amqp_sasl_config_name        os_service_default     amqp_username        os_service_default     amqp_password        os_service_default     database_connection   undef     database_max_retries   undef     database_idle_timeout   undef     database_reconnect_interval   undef     database_retry_interval   undef     database_min_pool_size   undef     database_max_pool_size   undef     database_max_overflow   undef     glance_api_servers   undef     glance_num_retries          glance_api_insecure   false     sync_db   true     purge_config   false     rabbit_user   undef     verbose   undef     enabled_drivers   undef       include    ironic    logging include    ironic     include    ironic    params   verbose   warning   verbose deprecated   effect removed newton cycle          rabbit_user   warning   the rabbit_user parameter deprecated   please use rabbit_userid instead        rabbit_user_real     rabbit_user   else     rabbit_user_real     rabbit_userid   package   ironic common    ensure       package_ensure   name          ironic    params    common_package_name   tag       openstack    ironic package        package   ironic common        service     tag    ironic service      package   ironic lib    ensure       package_ensure   name          ironic    params    lib_package_name   tag       openstack    ironic package        package   ironic lib        service     tag    ironic service      resources   ironic_config    purge       purge_config     is_array     glance_api_servers     ironic_config   glance glance_api_servers    value     join     glance_api_servers               elsif is_string     glance_api_servers     ironic_config   glance glance_api_servers    value       glance_api_servers       ironic_config   default auth_strategy    value       auth_strategy   default my_ip    value       my_ip   glance glance_num_retries    value       glance_num_retries   glance glance_api_insecure    value       glance_api_insecure       sync_db   include    ironic        sync   oslo    messaging    default   ironic_config    transport_url       default_transport_url   rpc_response_timeout       rpc_response_timeout   control_exchange       control_exchange       rpc_backend        os_service_default   ironic openstack common rpc impl_kombu    rabbit      oslo    messaging    rabbit   ironic_config    rabbit_password       rabbit_password   rabbit_userid       rabbit_user_real   rabbit_virtual_host       rabbit_virtual_host   rabbit_use_ssl       rabbit_use_ssl   heartbeat_timeout_threshold       rabbit_heartbeat_timeout_threshold   heartbeat_rate       rabbit_heartbeat_rate   kombu_reconnect_delay       kombu_reconnect_delay   amqp_durable_queues       amqp_durable_queues   kombu_compression       kombu_compression   kombu_ssl_ca_certs       kombu_ssl_ca_certs   kombu_ssl_certfile       kombu_ssl_certfile   kombu_ssl_keyfile       kombu_ssl_keyfile   kombu_ssl_version       kombu_ssl_version   rabbit_hosts       rabbit_hosts   rabbit_host       rabbit_host   rabbit_port       rabbit_port   rabbit_ha_queues       rabbit_ha_queues       elsif   rpc_backend    amqp    oslo    messaging    amqp   ironic_config    server_request_prefix       amqp_server_request_prefix   broadcast_prefix       amqp_broadcast_prefix   group_request_prefix       amqp_group_request_prefix   container_name       amqp_container_name   idle_timeout       amqp_idle_timeout   trace       amqp_trace   ssl_ca_file       amqp_ssl_ca_file   ssl_cert_file       amqp_ssl_cert_file   ssl_key_file       amqp_ssl_key_file   ssl_key_password       amqp_ssl_key_password   allow_insecure_clients       amqp_allow_insecure_clients   sasl_mechanisms       amqp_sasl_mechanisms   sasl_config_dir       amqp_sasl_config_dir   sasl_config_name       amqp_sasl_config_name   username       amqp_username   password       amqp_password       else   ironic_config   default rpc_backend    value       rpc_backend      ,1,2
1473,define lma_collector    collectd    python     config             include lma_collector    params include lma_collector    collectd    python_base validate_hash     config     real_config   adapt_collectd_python_plugin_config     config   collectd    plugin    python    module      module_     title      module       title   modulepath       lma_collector    collectd    python_base    modulepath   script_source        puppet   config       real_config      ,0,2
1474,class ssh    service   case      operatingsystem   centos     service      sshd    enable        true    ensure        running        windows     include packages    kts shared    execonce      install ssh service    command           program files kts daemon exe   install    require     class      packages    kts        service      kts    ensure     running   enable     true   require       shared    execonce      install ssh service      class      ssh    config            darwin     exec      turn  ssh    command         bin launchctl load    system library launchdaemons ssh plist    unless         usr sbin netstat      usr bin grep   tcp4               listen       group   com apple access_ssh    ensure     absent          ,0,1
1475,notice   modular   scaleio   mdm_package      scaleio   hiera   scaleio      scaleio   metadata      enabled          scaleio   existing_cluster        node_ips   split        ip_address_array           empty   intersection   split        controller_ips             node_ips       notify   mdm server installation          class       scaleio    mdm_server    ensure     present        else   notify   skip deploying mdm server controller          else   notify   skip deploying mdm server using existing cluster         ,1,2
1476,class role    globalblocking     db_host     db_user     db_pass     db_name       require    role    mediawiki mysql         db_name   ensure     present     mysql    sql      grant privileges     db_name           db_user         db_host      unless        select  information_schema schema_privileges table_schema        db_name    grantee           db_user           db_host      limit     require     mysql    user     db_user       mysql    sql   create globalblocking tables    sql        use     db_name     source        mediawiki    dir    extensions globalblocking globalblocking sql      unless        select count       information_schema tables table_schema        db_name    table_name   globalblocks       require       mysql         db_name     mediawiki    extension   globalblocking            exec   update_all_databases        mediawiki    extension   globalblocking    needs_update     true   settings       wgglobalblockingdatabase       db_name        ,1,3
1477,class tripleo    profile    base    swift    storage     enable_swift_storage   true     step   hiera   step            step          enable_swift_storage   include    swift    storage    disks include    swift    storage    all     defined   file    srv node          file    srv node    ensure     directory   owner     swift    group     swift    require     package   openstack swift            swift_components     account    container    object    swift    storage    filter    recon     swift_components     swift    storage    filter    healthcheck     swift_components          ,0,2
1478,class haproxy    base     global_options     haproxy    params    global_options     defaults_options     haproxy    params    defaults_options     use_include     haproxy    params    use_include     use_stats     haproxy    params    use_stats     stats_port     haproxy    params    stats_port     stats_ipaddresses     haproxy    params    stats_ipaddresses     custom_fragment   undef     inherits haproxy    params   concat    etc haproxy haproxy cfg    owner          group          mode     0644        service   haproxy        concat    fragment   haproxy header    target      etc haproxy haproxy cfg    order         content          concat    fragment   haproxy base    target      etc haproxy haproxy cfg    order         content     template   haproxy haproxy base cfg erb          global_options   chroot      file     global_options   chroot      ensure     directory         use_stats   concat    fragment   haproxy stats    target      etc haproxy haproxy cfg    order         content     template   haproxy haproxy stats cfg erb            use_include   concat    fragment   haproxy include    target      etc haproxy haproxy cfg    order         content         ninclude conf      cfg       file    etc haproxy conf     ensure     directory    owner          group               ,1,2
